1,facebook.com/,9616487,1688316928,9.539999961853027,9.34000015258789,false
13,flickr.com/,1358104,286854672,8.520000457763672,8.529999732971191,false
14,pinterest.com/,1352927,513534580,8.65999984741211,8.510000228881836,false
15,tumblr.com/,1191345,171050344,8.40999984741211,8.279999732971191,false
21,youtu.be/,931333,31773658,8.399999618530273,8.399999618530273,false
22,qq.com/,914585,407320696,8.529999732971191,7.389999866485596,false
16,w3.org/,1177374,227633136,8.5600004196167,8.890000343322754,false
23,digg.com/,905105,127111890,8.109999656677246,8.020000457763672,false
17,apple.com/,1117304,102599219,8.8100004196167,9.0,false
25,stumbleupon.com/,768871,101628767,7.909999847412109,7.849999904632568,false
18,myspace.com/,1013453,83924316,8.170000076293945,8.0600004196167,false
27,statcounter.com/,697543,123794390,8.430000305175781,8.25,false
29,miibeian.gov.cn/,674946,160119366,8.449999809265137,7.480000019073486,false
19,vimeo.com/,999016,57480848,8.479999542236328,8.420000076293945,false
30,delicious.com/,665158,81045411,7.760000228881836,7.739999771118164,false
20,microsoft.com/,956181,91152514,8.819999694824219,8.789999961853027,false
32,reddit.com/,659163,84400132,7.869999885559082,7.860000133514404,false
34,bbc.co.uk/,608371,43901583,8.029999732971191,8.819999694824219,false
12,amazon.com/,1484676,292923679,8.520000457763672,8.529999732971191,false
11,yahoo.com/,1861842,238957145,8.59000015258789,8.569999694824219,false
10,wordpress.com/,2340965,569397042,8.649999618530273,8.600000381469727,false
40,gov.uk/,533738,31391913,8.239999771118164,8.859999656677246,false
41,icio.us/,513113,92736579,7.840000152587891,7.809999942779541,false
42,yandex.ru/,510610,117319584,8.069999694824219,7.440000057220459,false
9,linkedin.com/,2435569,327700219,8.949999809265137,8.8100004196167,false
44,webs.com/,463594,55305097,7.559999942779541,7.650000095367432,false
46,t.co/,445071,175358572,8.149999618530273,8.09000015258789,false
8,wikipedia.org/,2917053,206217734,8.829999923706055,8.720000267028809,false
7,blogspot.com/,3073493,793032047,8.770000457763672,8.710000038146973,false
6,adobe.com/,3498190,232289315,9.300000190734863,9.270000457763672,false
49,mail.ru/,428919,108904341,8.029999732971191,7.380000114440918,false
50,jimdo.com/,419979,21621778,7.849999904632568,7.380000114440918,false
52,go.com/,406541,21552837,8.069999694824219,8.829999923706055,false
5,wordpress.org/,4051288,361023992,8.989999771118164,8.710000038146973,false
4,youtube.com/,5442206,841281214,9.25,9.109999656677246,false
3,google.com/,5868081,807173458,9.300000190734863,9.270000457763672,false
2,twitter.com/,6454936,2147483647,9.399999618530273,9.25,false
56,fc2.com/,388560,106938117,7.929999828338623,7.369999885559082,false
55,google.co.jp/,393238,19353933,8.460000038146973,7.909999847412109,false
54,vk.com/,396291,71671734,8.050000190734863,7.420000076293945,false
59,creativecommons.org/,382586,66038658,8.039999961853027,8.869999885559082,false
53,tinyurl.com/,398076,16197448,7.78000020980835,7.96999979019165,false
51,sourceforge.net/,412498,44351146,8.140000343322754,8.3100004196167,false
48,imdb.com/,433215,29004965,7.800000190734863,7.840000152587891,false
47,livejournal.com/,434851,55768827,7.610000133514404,7.440000057220459,false
64,hugedomains.com/,364300,7401261,7.010000228881836,6.690000057220459,false
65,about.com/,354571,6204472,7.659999847412109,7.880000114440918,false
45,google.de/,452798,13372370,8.140000343322754,7.599999904632568,false
43,cnn.com/,490831,28875790,8.109999656677246,8.84000015258789,false
39,instagram.com/,569173,156894714,8.479999542236328,8.279999732971191,false
38,goo.gl/,573634,38032879,8.350000381469727,8.220000267028809,false
37,macromedia.com/,581872,20516422,8.489999771118164,8.350000381469727,false
36,msn.com/,601495,42688029,7.960000038146973,8.079999923706055,false
35,blogger.com/,603375,673647918,8.130000114440918,7.929999828338623,false
33,weebly.com/,608475,39488913,7.96999979019165,7.949999809265137,false
74,ebay.com/,338606,70884780,7.800000190734863,7.739999771118164,false
75,ameblo.jp/,338198,31464210,8.149999618530273,7.480000019073486,false
77,europa.eu/,332321,32009106,8.09000015258789,8.850000381469727,false
31,nytimes.com/,661330,36096015,8.260000228881836,8.880000114440918,false
28,feedburner.com/,685268,244409098,8.260000228881836,8.15999984741211,false
79,bing.com/,323458,30513174,7.760000228881836,7.75,false
80,rambler.ru/,316004,100477863,8.010000228881836,7.340000152587891,false
26,addthis.com/,752346,201250339,8.569999694824219,8.510000228881836,false
24,baidu.com/,803865,102802784,8.5600004196167,7.329999923706055,false
83,godaddy.com/,311744,8723318,7.880000114440918,7.659999847412109,false
82,tripod.com/,315118,15948996,7.360000133514404,7.659999847412109,false
85,gnu.org/,298211,31671936,7.900000095367432,8.789999961853027,false
81,guardian.co.uk/,315854,11849904,7.789999961853027,8.789999961853027,false
78,taobao.com/,323934,100188348,7.960000038146973,6.920000076293945,false
76,wsj.com/,332935,23717790,7.960000038146973,8.100000381469727,false
73,aol.com/,339001,36113137,7.710000038146973,8.779999732971191,false
89,mapquest.com/,289287,11773366,7.909999847412109,8.079999923706055,false
90,washingtonpost.com/,283483,14668127,7.920000076293945,8.819999694824219,false
72,51.la/,341122,81419920,8.390000343322754,7.670000076293945,false
71,mozilla.org/,341451,19328736,8.119999885559082,8.8100004196167,false
70,google.co.uk/,342541,9841274,8.25,7.929999828338623,false
69,huffingtonpost.com/,345814,53967497,8.050000190734863,8.109999656677246,false
68,nih.gov/,345997,53897929,7.929999828338623,8.850000381469727,false
67,yahoo.co.jp/,349190,42321216,8.100000381469727,7.539999961853027,false
66,theguardian.com/,351236,16315917,7.559999942779541,8.130000114440918,false
98,etsy.com/,256046,17263594,7.579999923706055,7.480000019073486,false
99,amazon.co.uk/,252934,27713985,7.710000038146973,7.670000076293945,false
101,soundcloud.com/,251167,15559038,7.659999847412109,7.539999961853027,false
103,yelp.com/,247096,9804411,7.909999847412109,7.809999942779541,false
102,usatoday.com/,249619,12142645,7.96999979019165,8.079999923706055,false
63,sina.com.cn/,368032,49106201,8.010000228881836,7.25,false
62,technorati.com/,369852,101252233,7.579999923706055,7.579999923706055,false
106,telegraph.co.uk/,236491,6349059,7.590000152587891,7.71999979019165,false
107,archive.org/,235999,17355297,7.900000095367432,7.949999809265137,false
108,google.fr/,232222,9109219,7.860000133514404,7.539999961853027,false
61,networkadvertising.org/,376286,1599785,8.479999542236328,8.239999771118164,false
110,phoca.cz/,229458,7283394,7.699999809265137,7.449999809265137,false
60,typepad.com/,380369,70664322,7.760000228881836,7.909999847412109,false
113,e-recht24.de/,220848,878538,7.760000228881836,7.130000114440918,false
112,latimes.com/,223337,7265084,7.630000114440918,8.779999732971191,false
58,joomla.org/,382936,49473107,8.0,7.760000228881836,false
57,free.fr/,386997,16426445,7.679999828338623,7.599999904632568,false
115,amazon.de/,217431,36971612,7.650000095367432,7.360000133514404,false
117,miitbeian.gov.cn/,215313,53741321,8.010000228881836,6.889999866485596,false
118,php.net/,214735,25505157,7.730000019073486,8.770000457763672,false
114,rakuten.co.jp/,219139,70767992,7.829999923706055,7.260000228881836,false
120,bbb.org/,210694,18802590,7.940000057220459,8.039999961853027,false
111,phpbb.com/,227049,89429333,7.670000076293945,7.5,false
122,ning.com/,210355,22521866,7.389999866485596,7.599999904632568,false
109,constantcontact.com/,231892,28765408,7.949999809265137,8.15999984741211,false
123,dailymail.co.uk/,206253,5004333,7.5,7.610000133514404,false
104,cnet.com/,245377,9838957,7.730000019073486,7.809999942779541,false
125,sohu.com/,205714,18837471,7.710000038146973,6.909999847412109,false
127,deviantart.com/,202213,9483925,7.389999866485596,7.25,false
128,mit.edu/,201473,54476997,7.53000020980835,8.779999732971191,false
105,posterous.com/,241076,27204776,7.170000076293945,7.239999771118164,false
129,sakura.ne.jp/,201217,15344261,7.449999809265137,7.039999961853027,false
130,altervista.org/,200048,7842428,7.090000152587891,6.989999771118164,false
132,time.com/,198493,6916358,7.860000133514404,7.940000057220459,false
133,google.it/,197918,5200361,7.78000020980835,7.289999961853027,false
134,stanford.edu/,196722,6535502,7.639999866485596,8.789999961853027,false
136,alibaba.com/,195849,62390115,7.639999866485596,7.150000095367432,false
100,dailymotion.com/,251441,11331661,7.590000152587891,7.559999942779541,false
137,squidoo.com/,194545,6793387,6.96999979019165,7.050000190734863,false
138,harvard.edu/,193484,59027727,7.579999923706055,8.789999961853027,false
97,weibo.com/,258999,89685531,8.130000114440918,7.489999771118164,false
96,clickbank.net/,260470,21683700,7.570000171661377,7.25,false
95,forbes.com/,265690,9092545,7.860000133514404,7.980000019073486,false
143,ca.gov/,188133,7062258,7.639999866485596,8.8100004196167,false
142,npr.org/,188207,9227042,7.570000171661377,7.920000076293945,false
94,photobucket.com/,270116,23530471,7.550000190734863,7.53000020980835,false
145,wired.com/,183893,7265297,7.610000133514404,8.770000457763672,false
93,163.com/,270754,30886737,7.860000133514404,7.099999904632568,false
147,nbcnews.com/,182052,5234778,7.25,7.539999961853027,false
148,blog.com/,178844,8686950,6.829999923706055,6.880000114440918,false
92,reuters.com/,273394,16879524,7.829999923706055,7.960000038146973,false
150,bloomberg.com/,177788,10009708,7.639999866485596,8.779999732971191,false
91,homestead.com/,276468,4580345,7.920000076293945,7.849999904632568,false
152,blinklist.com/,173892,19441387,6.670000076293945,6.760000228881836,false
153,imageshack.us/,173702,12827192,7.230000019073486,7.119999885559082,false
88,wix.com/,292926,6783420,7.900000095367432,7.71999979019165,false
155,hatena.ne.jp/,172914,44292537,7.800000190734863,7.480000019073486,false
87,slideshare.net/,293873,14030026,7.889999866485596,7.900000095367432,false
157,angelfire.com/,170142,4334150,7.090000152587891,7.400000095367432,false
158,google.es/,169615,5878169,7.679999828338623,7.360000133514404,false
86,geocities.com/,296004,10387385,7.489999771118164,7.820000171661377,false
159,ocn.ne.jp/,169449,5406360,7.710000038146973,7.230000019073486,false
161,dedecms.com/,164753,19344639,8.0600004196167,6.550000190734863,false
162,google.ca/,163974,5385241,7.699999809265137,7.650000095367432,false
163,a8.net/,163929,21574243,7.78000020980835,7.289999961853027,false
84,issuu.com/,302711,22808998,7.96999979019165,7.96999979019165,false
165,pbs.org/,163249,4822776,7.440000057220459,8.779999732971191,false
164,weather.com/,163646,9117332,7.489999771118164,7.769999980926514,false
167,cpanel.net/,162584,1930665,8.199999809265137,8.0600004196167,false
168,prweb.com/,162414,3833763,7.409999847412109,7.570000171661377,false
166,ibm.com/,162942,5934952,7.739999771118164,8.800000190734863,false
169,bandcamp.com/,160788,7649389,7.510000228881836,7.389999866485596,false
170,barnesandnoble.com/,160678,9622548,7.570000171661377,8.770000457763672,false
160,over-blog.com/,169231,9724074,7.139999866485596,7.019999980926514,false
156,nifty.com/,172614,7286751,7.570000171661377,7.199999809265137,false
154,kickstarter.com/,172933,3438854,7.46999979019165,7.46999979019165,false
174,comsenz.com/,157467,78582473,7.679999828338623,6.739999771118164,false
176,cbsnews.com/,156484,9206800,7.519999980926514,7.809999942779541,false
177,foxnews.com/,156430,9435552,7.369999885559082,7.710000038146973,false
178,discuz.net/,155197,72223343,7.670000076293945,6.679999828338623,false
151,narod.ru/,174190,8305260,7.119999885559082,7.039999961853027,false
179,eepurl.com/,154150,16899649,7.71999979019165,7.739999771118164,false
180,businessweek.com/,154065,5871726,7.550000190734863,7.809999942779541,false
182,newsvine.com/,153432,17131157,7.0,7.139999866485596,false
183,bluehost.com/,152620,33728641,7.150000095367432,7.079999923706055,false
149,amazonaws.com/,177948,66237479,8.0,7.929999828338623,false
146,amazon.co.jp/,183522,124838362,7.789999961853027,7.320000171661377,false
185,loc.gov/,149433,5545525,7.550000190734863,8.8100004196167,false
187,apache.org/,148317,11656145,7.829999923706055,8.789999961853027,false
188,mashable.com/,148286,5447987,7.880000114440918,7.78000020980835,false
144,eventbrite.com/,187663,8611300,8.079999923706055,8.079999923706055,false
190,nationalgeographic.com/,147467,4407291,7.46999979019165,8.770000457763672,false
141,nasa.gov/,188916,7920214,7.570000171661377,8.789999961853027,false
192,tripadvisor.com/,146511,12365383,7.760000228881836,7.769999980926514,false
193,ted.com/,146015,2860406,7.349999904632568,7.559999942779541,false
194,sfgate.com/,145387,3209912,7.800000190734863,7.869999885559082,false
189,usda.gov/,148045,5211500,7.559999942779541,8.819999694824219,false
195,biglobe.ne.jp/,144348,4202675,7.380000114440918,7.010000228881836,false
198,oracle.com/,143009,39828721,7.659999847412109,8.779999732971191,false
196,epa.gov/,144058,4771366,7.619999885559082,8.829999923706055,false
197,vkontakte.ru/,143305,24716481,7.659999847412109,7.059999942779541,false
199,seesaa.net/,141048,14381400,7.340000152587891,6.869999885559082,false
